Stock,Expiry,Strike,CE_LTP,CE_OI,PE_LTP,PE_OI,timestamp,Max_Pain
ALKEM,2025-12-30,6600.0,0.0,0.0,0.0,0.0,2025-12-23 21:07,20111
AMBER,2025-12-30,5200.0,1457.7,400.0,0.0,0.0,2025-12-23 21:07,68345
AMBER,2025-12-30,5400.0,0.0,0.0,1.5,13100.0,2025-12-23 21:07,57528
AMBER,2025-12-30,5500.0,0.0,0.0,3.3,3900.0,2025-12-23 21:07,52219
AMBER,2025-12-30,5600.0,1057.65,100.0,2.1,13900.0,2025-12-23 21:07,46950
AMBER,2025-12-30,5700.0,865.65,0.0,3.6,3400.0,2025-12-23 21:07,41829
AMBER,2025-12-30,5800.0,878.3,100.0,3.0,20700.0,2025-12-23 21:07,36734
AMBER,2025-12-30,5900.0,0.0,0.0,4.05,13300.0,2025-12-23 21:07,31851
AMBER,2025-12-30,6000.0,644.6,2900.0,4.55,58100.0,2025-12-23 21:07,27092
AMBER,2025-12-30,6100.0,497.5,1100.0,5.45,21200.0,2025-12-23 21:07,23110
AMBER,2025-12-30,6200.0,547.9,1700.0,6.9,28800.0,2025-12-23 21:07,19233
AMBER,2025-12-30,6300.0,377.75,9200.0,8.0,33500.0,2025-12-23 21:07,15691
AMBER,2025-12-30,6400.0,323.7,8000.0,12.55,58300.0,2025-12-23 21:07,12824
AMBER,2025-12-30,6500.0,197.35,22300.0,27.15,48800.0,2025-12-23 21:07,10485
AMBER,2025-12-30,6600.0,124.3,45600.0,56.05,29600.0,2025-12-23 21:07,8978
AMBER,2025-12-30,6700.0,75.75,60900.0,107.5,35300.0,2025-12-23 21:07,8317
AMBER,2025-12-30,6800.0,43.2,97300.0,177.75,35600.0,2025-12-23 21:07,8299
AMBER,2025-12-30,6900.0,23.95,56400.0,260.0,14900.0,2025-12-23 21:07,9316
AMBER,2025-12-30,7000.0,15.35,145100.0,350.35,40600.0,2025-12-23 21:07,11005
AMBER,2025-12-30,7100.0,8.05,100300.0,462.4,7900.0,2025-12-23 21:07,13604
AMBER,2025-12-30,7200.0,5.6,133500.0,557.6,13300.0,2025-12-23 21:07,18201
AMBER,2025-12-30,7300.0,3.6,61100.0,597.2,7300.0,2025-12-23 21:07,23883
AMBER,2025-12-30,7400.0,2.6,39200.0,730.0,10500.0,2025-12-23 21:07,30502
AMBER,2025-12-30,7500.0,2.55,54700.0,854.15,5400.0,2025-12-23 21:07,37276
AMBER,2025-12-30,7600.0,1.8,44700.0,917.95,6300.0,2025-12-23 21:07,44960
AMBER,2025-12-30,7700.0,0.0,0.0,1020.2,200.0,2025-12-23 21:07,53030
AMBER,2025-12-30,7800.0,1.45,55200.0,1104.0,3100.0,2025-12-23 21:07,61653
AMBER,2025-12-30,7900.0,0.0,0.0,1279.6,400.0,2025-12-23 21:07,70545
AMBER,2025-12-30,8000.0,0.0,0.0,1300.0,5100.0,2025-12-23 21:07,79723
AMBER,2025-12-30,8100.0,0.2,800.0,1341.7,200.0,2025-12-23 21:07,88341
AMBER,2025-12-30,8200.0,0.0,0.0,1538.45,1500.0,2025-12-23 21:07,97606
AMBER,2025-12-30,8400.0,0.0,0.0,1720.15,3000.0,2025-12-23 21:07,115987
AMBER,2025-12-30,8600.0,0.0,0.0,1882.5,4100.0,2025-12-23 21:07,134143
AMBER,2025-12-30,9000.0,0.0,0.0,2272.35,2900.0,2025-12-23 21:07,170879
AMBUJACEM,2025-12-30,440.0,0.0,0.0,0.0,0.0,2025-12-23 21:07,104289
AMBUJACEM,2025-12-30,450.0,0.0,0.0,0.0,0.0,2025-12-23 21:07,94102
AMBUJACEM,2025-12-30,460.0,0.0,0.0,0.0,0.0,2025-12-23 21:07,83915
AMBUJACEM,2025-12-30,470.0,80.85,4200.0,0.1,27300.0,2025-12-23 21:07,73728
AMBUJACEM,2025-12-30,475.0,0.0,0.0,1.7,8400.0,2025-12-23 21:07,68684
AMBUJACEM,2025-12-30,480.0,50.0,0.0,0.15,123900.0,2025-12-23 21:07,63609
AMBUJACEM,2025-12-30,485.0,0.0,0.0,0.3,23100.0,2025-12-23 21:07,58595
AMBUJACEM,2025-12-30,490.0,61.3,1050.0,0.25,445200.0,2025-12-23 21:07,53594
AMBUJACEM,2025-12-30,495.0,0.0,0.0,0.25,72450.0,2025-12-23 21:07,48813
AMBUJACEM,2025-12-30,500.0,47.7,82950.0,0.2,716100.0,2025-12-23 21:07,44070
AMBUJACEM,2025-12-30,505.0,36.0,12600.0,0.25,80850.0,2025-12-23 21:07,40110
AMBUJACEM,2025-12-30,510.0,36.6,34650.0,0.25,283500.0,2025-12-23 21:07,35859
AMBUJACEM,2025-12-30,515.0,26.0,26250.0,0.45,218400.0,2025-12-23 21:07,31843
AMBUJACEM,2025-12-30,520.0,28.05,124950.0,0.5,497700.0,2025-12-23 21:07,27889
AMBUJACEM,2025-12-30,525.0,23.75,36750.0,0.75,235200.0,2025-12-23 21:07,24513
AMBUJACEM,2025-12-30,530.0,19.0,267750.0,1.15,604800.0,2025-12-23 21:07,21016
AMBUJACEM,2025-12-30,535.0,14.85,239400.0,1.85,379050.0,2025-12-23 21:07,18326
AMBUJACEM,2025-12-30,540.0,11.2,729750.0,3.05,890400.0,2025-12-23 21:07,15791
AMBUJACEM,2025-12-30,545.0,8.0,677250.0,5.1,546000.0,2025-12-23 21:07,14327
AMBUJACEM,2025-12-30,550.0,5.8,2313150.0,7.8,1419600.0,2025-12-23 21:07,13191
AMBUJACEM,2025-12-30,555.0,4.2,2041200.0,11.3,561750.0,2025-12-23 21:07,13894
AMBUJACEM,2025-12-30,560.0,3.1,2936850.0,15.05,556500.0,2025-12-23 21:07,15885
AMBUJACEM,2025-12-30,565.0,2.25,1422750.0,18.65,92400.0,2025-12-23 21:07,19474
AMBUJACEM,2025-12-30,570.0,1.6,1480500.0,23.3,255150.0,2025-12-23 21:07,23895
AMBUJACEM,2025-12-30,575.0,1.25,438900.0,30.1,54600.0,2025-12-23 21:07,28679
AMBUJACEM,2025-12-30,580.0,0.9,994350.0,33.1,456750.0,2025-12-23 21:07,33958
AMBUJACEM,2025-12-30,585.0,0.75,297150.0,34.7,17850.0,2025-12-23 21:07,38649
AMBUJACEM,2025-12-30,590.0,0.55,515550.0,40.05,378000.0,2025-12-23 21:07,44880
AMBUJACEM,2025-12-30,595.0,0.5,93450.0,0.0,0.0,2025-12-23 21:07,50113
AMBUJACEM,2025-12-30,600.0,0.4,1126650.0,52.4,380100.0,2025-12-23 21:07,56882
AMBUJACEM,2025-12-30,605.0,0.3,89250.0,0.0,0.0,2025-12-23 21:07,62454
AMBUJACEM,2025-12-30,610.0,0.25,160650.0,60.5,9450.0,2025-12-23 21:07,70019
AMBUJACEM,2025-12-30,615.0,0.05,6300.0,0.0,0.0,2025-12-23 21:07,77613
AMBUJACEM,2025-12-30,620.0,0.15,112350.0,69.5,50400.0,2025-12-23 21:07,85264
AMBUJACEM,2025-12-30,625.0,0.15,5250.0,0.0,0.0,2025-12-23 21:07,92648
AMBUJACEM,2025-12-30,630.0,0.1,110250.0,74.95,93450.0,2025-12-23 21:07,100383
AMBUJACEM,2025-12-30,640.0,0.1,12600.0,91.0,1050.0,2025-12-23 21:07,115357
AMBUJACEM,2025-12-30,650.0,0.05,386400.0,102.3,700350.0,2025-12-23 21:07,131034
AMBUJACEM,2025-12-30,660.0,0.1,35700.0,0.0,0.0,2025-12-23 21:07,140645
AMBUJACEM,2025-12-30,670.0,0.1,4200.0,120.0,7350.0,2025-12-23 21:07,157455
ANGELONE,2025-12-30,2200.0,363.85,1000.0,0.85,100750.0,2025-12-23 21:07,42228
ANGELONE,2025-12-30,2250.0,314.6,1750.0,1.0,40750.0,2025-12-23 21:07,35072
ANGELONE,2025-12-30,2300.0,244.15,5000.0,1.45,115000.0,2025-12-23 21:07,28151
ANGELONE,2025-12-30,2350.0,232.4,7750.0,2.5,64500.0,2025-12-23 21:07,21885
ANGELONE,2025-12-30,2400.0,165.8,11250.0,4.45,224250.0,2025-12-23 21:07,16039
ANGELONE,2025-12-30,2450.0,104.8,40750.0,9.35,114750.0,2025-12-23 21:07,11294
ANGELONE,2025-12-30,2500.0,65.55,117250.0,18.8,314250.0,2025-12-23 21:07,7558
ANGELONE,2025-12-30,2550.0,36.0,241500.0,40.0,91750.0,2025-12-23 21:07,5839
ANGELONE,2025-12-30,2600.0,18.4,302250.0,72.45,128000.0,2025-12-23 21:07,6110
ANGELONE,2025-12-30,2650.0,9.2,235750.0,109.0,58750.0,2025-12-23 21:07,7659
ANGELONE,2025-12-30,2700.0,5.55,487000.0,156.3,131500.0,2025-12-23 21:07,10628
ANGELONE,2025-12-30,2750.0,3.6,347000.0,199.5,33500.0,2025-12-23 21:07,15328
ANGELONE,2025-12-30,2800.0,2.55,713000.0,250.7,63250.0,2025-12-23 21:07,23172
ANGELONE,2025-12-30,2850.0,1.4,162750.0,302.25,16500.0,2025-12-23 21:07,34037
ANGELONE,2025-12-30,2900.0,1.3,417500.0,337.4,31250.0,2025-12-23 21:07,46726
ANGELONE,2025-12-30,2950.0,1.3,26750.0,0.0,0.0,2025-12-23 21:07,61134
ANGELONE,2025-12-30,3000.0,1.0,323000.0,430.4,8500.0,2025-12-23 21:07,76680
ANGELONE,2025-12-30,3050.0,0.65,12750.0,570.05,750.0,2025-12-23 21:07,93547
ANGELONE,2025-12-30,3100.0,0.6,30250.0,504.2,500.0,2025-12-23 21:07,110772
APLAPOLLO,2025-12-30,1480.0,403.0,2450.0,0.0,0.0,2025-12-23 21:07,27103
APLAPOLLO,2025-12-30,1520.0,211.05,0.0,0.05,16100.0,2025-12-23 21:07,22780
APLAPOLLO,2025-12-30,1540.0,333.45,1750.0,0.35,2450.0,2025-12-23 21:07,20600
APLAPOLLO,2025-12-30,1560.0,0.0,0.0,0.6,20300.0,2025-12-23 21:07,18488
APLAPOLLO,2025-12-30,1580.0,0.0,0.0,0.75,2800.0,2025-12-23 21:07,16357
APLAPOLLO,2025-12-30,1600.0,142.9,2450.0,0.55,26250.0,2025-12-23 21:07,14232
APLAPOLLO,2025-12-30,1620.0,0.0,0.0,0.7,4900.0,2025-12-23 21:07,12198
APLAPOLLO,2025-12-30,1640.0,0.0,0.0,0.25,54250.0,2025-12-23 21:07,10141
APLAPOLLO,2025-12-30,1660.0,0.0,0.0,0.35,26600.0,2025-12-23 21:07,8191
APLAPOLLO,2025-12-30,1680.0,179.1,1400.0,0.35,19250.0,2025-12-23 21:07,6294
APLAPOLLO,2025-12-30,1700.0,170.0,22750.0,0.8,110600.0,2025-12-23 21:07,4464
APLAPOLLO,2025-12-30,1720.0,149.9,22750.0,0.65,66150.0,2025-12-23 21:07,3255
APLAPOLLO,2025-12-30,1740.0,139.5,38500.0,0.6,93450.0,2025-12-23 21:07,2181
APLAPOLLO,2025-12-30,1760.0,109.3,105000.0,0.85,63700.0,2025-12-23 21:07,1567
APLAPOLLO,2025-12-30,1780.0,89.55,30800.0,1.05,85750.0,2025-12-23 21:07,1901
APLAPOLLO,2025-12-30,1800.0,69.05,94150.0,1.35,139300.0,2025-12-23 21:07,1592
APLAPOLLO,2025-12-30,1820.0,51.2,46900.0,2.6,150500.0,2025-12-23 21:07,2115
APLAPOLLO,2025-12-30,1840.0,34.05,57750.0,6.1,61600.0,2025-12-23 21:07,2602
APLAPOLLO,2025-12-30,1860.0,20.45,41650.0,11.6,71050.0,2025-12-23 21:07,3286
APLAPOLLO,2025-12-30,1880.0,11.4,97300.0,21.75,88200.0,2025-12-23 21:07,4039
APLAPOLLO,2025-12-30,1900.0,6.2,131950.0,121.8,1750.0,2025-12-23 21:07,5080
APLAPOLLO,2025-12-30,1920.0,3.0,164150.0,0.0,0.0,2025-12-23 21:07,6529
APLAPOLLO,2025-12-30,1940.0,1.95,22750.0,178.6,1050.0,2025-12-23 21:07,8296
APLAPOLLO,2025-12-30,1960.0,1.4,12950.0,0.0,0.0,2025-12-23 21:07,10046
APLAPOLLO,2025-12-30,1980.0,1.2,32900.0,0.0,0.0,2025-12-23 21:07,11838
APLAPOLLO,2025-12-30,2000.0,0.9,47950.0,264.7,1750.0,2025-12-23 21:07,13699
APLAPOLLO,2025-12-30,2020.0,1.1,14000.0,0.0,0.0,2025-12-23 21:07,15613
APLAPOLLO,2025-12-30,2040.0,0.6,70000.0,263.15,350.0,2025-12-23 21:07,17598
APLAPOLLO,2025-12-30,2080.0,1.5,1750.0,0.0,0.0,2025-12-23 21:07,21842
APLAPOLLO,2025-12-30,2120.0,0.0,0.0,0.0,0.0,2025-12-23 21:07,26098
APOLLOHOSP,2025-12-30,5700.0,0.0,0.0,0.0,0.0,2025-12-23 21:07,150905
APOLLOHOSP,2025-12-30,5800.0,0.0,0.0,0.0,0.0,2025-12-23 21:07,139145
APOLLOHOSP,2025-12-30,5900.0,0.0,0.0,0.0,0.0,2025-12-23 21:07,127385
APOLLOHOSP,2025-12-30,6000.0,0.0,0.0,0.0,0.0,2025-12-23 21:07,115625
APOLLOHOSP,2025-12-30,6100.0,0.0,0.0,4.0,500.0,2025-12-23 21:07,103865
APOLLOHOSP,2025-12-30,6200.0,0.0,0.0,0.0,0.0,2025-12-23 21:07,92110
APOLLOHOSP,2025-12-30,6300.0,672.0,0.0,2.45,5375.0,2025-12-23 21:07,80355
APOLLOHOSP,2025-12-30,6350.0,0.0,0.0,0.0,0.0,2025-12-23 21:07,74503
APOLLOHOSP,2025-12-30,6400.0,0.0,0.0,1.5,12375.0,2025-12-23 21:07,68653
APOLLOHOSP,2025-12-30,6450.0,0.0,0.0,2.0,1875.0,2025-12-23 21:07,62862
APOLLOHOSP,2025-12-30,6500.0,568.95,125.0,1.45,91250.0,2025-12-23 21:07,57082
APOLLOHOSP,2025-12-30,6550.0,0.0,0.0,3.15,6500.0,2025-12-23 21:07,51754
APOLLOHOSP,2025-12-30,6600.0,0.0,0.0,2.7,58250.0,2025-12-23 21:07,46462
APOLLOHOSP,2025-12-30,6650.0,284.05,125.0,2.25,13250.0,2025-12-23 21:07,41447
APOLLOHOSP,2025-12-30,6700.0,0.0,0.0,2.65,82125.0,2025-12-23 21:07,36516
APOLLOHOSP,2025-12-30,6750.0,0.0,0.0,2.95,52000.0,2025-12-23 21:07,31973
APOLLOHOSP,2025-12-30,6800.0,269.0,7250.0,3.85,53125.0,2025-12-23 21:07,27696
APOLLOHOSP,2025-12-30,6850.0,213.3,1750.0,5.35,40125.0,2025-12-23 21:07,23911
APOLLOHOSP,2025-12-30,6900.0,167.7,14375.0,7.65,44125.0,2025-12-23 21:07,20177
APOLLOHOSP,2025-12-30,6950.0,131.3,21125.0,12.75,59250.0,2025-12-23 21:07,16927
APOLLOHOSP,2025-12-30,7000.0,92.15,76625.0,22.15,129250.0,2025-12-23 21:07,14073
APOLLOHOSP,2025-12-30,7050.0,58.0,42375.0,38.5,54375.0,2025-12-23 21:07,12467
APOLLOHOSP,2025-12-30,7100.0,36.0,212000.0,67.7,106250.0,2025-12-23 21:07,10961
APOLLOHOSP,2025-12-30,7150.0,22.45,65875.0,101.3,12625.0,2025-12-23 21:07,11053
APOLLOHOSP,2025-12-30,7200.0,14.6,155500.0,143.0,26375.0,2025-12-23 21:07,11515
APOLLOHOSP,2025-12-30,7250.0,9.9,94000.0,209.15,19375.0,2025-12-23 21:07,12715
APOLLOHOSP,2025-12-30,7300.0,6.95,126875.0,236.0,56000.0,2025-12-23 21:07,14321
APOLLOHOSP,2025-12-30,7350.0,5.1,63000.0,288.65,31500.0,2025-12-23 21:07,15919
APOLLOHOSP,2025-12-30,7400.0,4.2,143625.0,332.35,70000.0,2025-12-23 21:07,18346
APOLLOHOSP,2025-12-30,7450.0,3.25,40500.0,475.0,13125.0,2025-12-23 21:07,20453
APOLLOHOSP,2025-12-30,7500.0,2.7,300125.0,433.6,102000.0,2025-12-23 21:07,24483
APOLLOHOSP,2025-12-30,7550.0,3.05,26875.0,371.7,1000.0,2025-12-23 21:07,26793
APOLLOHOSP,2025-12-30,7600.0,2.4,68750.0,695.0,11125.0,2025-12-23 21:07,33554
APOLLOHOSP,2025-12-30,7650.0,2.25,17875.0,0.0,0.0,2025-12-23 21:07,39987
APOLLOHOSP,2025-12-30,7700.0,2.4,66000.0,695.0,9250.0,2025-12-23 21:07,47271
APOLLOHOSP,2025-12-30,7750.0,1.5,7750.0,310.0,2500.0,2025-12-23 21:07,54299
APOLLOHOSP,2025-12-30,7800.0,1.45,97875.0,694.75,4375.0,2025-12-23 21:07,61930
APOLLOHOSP,2025-12-30,7850.0,3.0,3250.0,0.0,0.0,2025-12-23 21:07,69858
APOLLOHOSP,2025-12-30,7900.0,1.0,16500.0,551.95,500.0,2025-12-23 21:07,78094
APOLLOHOSP,2025-12-30,7950.0,3.75,2375.0,0.0,0.0,2025-12-23 21:07,86387
APOLLOHOSP,2025-12-30,8000.0,0.3,161875.0,1050.0,4500.0,2025-12-23 21:07,94719
APOLLOHOSP,2025-12-30,8100.0,0.0,0.0,1052.0,1750.0,2025-12-23 21:07,112578
APOLLOHOSP,2025-12-30,8150.0,0.9,65125.0,0.0,0.0,2025-12-23 21:07,121566
APOLLOHOSP,2025-12-30,8200.0,1.15,6375.0,0.0,0.0,2025-12-23 21:07,131069
APOLLOHOSP,2025-12-30,8300.0,0.6,875.0,0.0,0.0,2025-12-23 21:07,150129
APOLLOHOSP,2025-12-30,8350.0,1.7,875.0,0.0,0.0,2025-12-23 21:07,159662
APOLLOHOSP,2025-12-30,8400.0,12.3,1625.0,0.0,0.0,2025-12-23 21:07,169201
APOLLOHOSP,2025-12-30,8500.0,0.3,1500.0,0.0,0.0,2025-12-23 21:07,188295
APOLLOHOSP,2025-12-30,8600.0,0.0,0.0,0.0,0.0,2025-12-23 21:07,207403
APOLLOHOSP,2025-12-30,9000.0,3.2,250.0,0.0,0.0,2025-12-23 21:07,283833
APOLLOHOSP,2025-12-30,9100.0,0.2,1375.0,0.0,0.0,2025-12-23 21:07,302943
ASHOKLEY,2025-12-30,120.0,55.85,70000.0,0.02,235000.0,2025-12-23 21:08,249158
ASHOKLEY,2025-12-30,122.0,55.0,0.0,0.02,150000.0,2025-12-23 21:08,234130
ASHOKLEY,2025-12-30,124.0,0.0,0.0,0.01,120000.0,2025-12-23 21:08,218740
ASHOKLEY,2025-12-30,126.0,0.0,0.0,0.01,160000.0,2025-12-23 21:08,203375
ASHOKLEY,2025-12-30,127.0,32.99,15000.0,0.03,355000.0,2025-12-23 21:08,195709
ASHOKLEY,2025-12-30,128.0,28.07,15000.0,0.03,140000.0,2025-12-23 21:08,188127
ASHOKLEY,2025-12-30,129.0,0.0,0.0,0.05,35000.0,2025-12-23 21:08,180555
ASHOKLEY,2025-12-30,130.0,46.8,330000.0,0.03,865000.0,2025-12-23 21:08,172944
ASHOKLEY,2025-12-30,131.0,0.0,0.0,0.12,100000.0,2025-12-23 21:08,166995
ASHOKLEY,2025-12-30,132.0,27.77,10000.0,0.03,210000.0,2025-12-23 21:08,159513
ASHOKLEY,2025-12-30,133.0,25.9,25000.0,0.03,295000.0,2025-12-23 21:08,152081
ASHOKLEY,2025-12-30,134.0,11.52,30000.0,0.04,180000.0,2025-12-23 21:08,144718
ASHOKLEY,2025-12-30,135.0,28.15,180000.0,0.03,1080000.0,2025-12-23 21:08,137346
ASHOKLEY,2025-12-30,136.0,41.17,155000.0,0.05,260000.0,2025-12-23 21:08,130569
ASHOKLEY,2025-12-30,137.0,38.7,50000.0,0.03,115000.0,2025-12-23 21:08,123968
ASHOKLEY,2025-12-30,138.0,37.1,55000.0,0.03,225000.0,2025-12-23 21:08,116939
ASHOKLEY,2025-12-30,139.0,26.39,60000.0,0.04,200000.0,2025-12-23 21:08,109948
ASHOKLEY,2025-12-30,140.0,37.3,360000.0,0.03,1625000.0,2025-12-23 21:08,102938
ASHOKLEY,2025-12-30,141.0,25.65,40000.0,0.04,220000.0,2025-12-23 21:08,97306
ASHOKLEY,2025-12-30,142.0,35.19,530000.0,0.06,695000.0,2025-12-23 21:08,90464
ASHOKLEY,2025-12-30,143.0,23.2,105000.0,0.04,230000.0,2025-12-23 21:08,85504
ASHOKLEY,2025-12-30,144.0,32.24,200000.0,0.04,185000.0,2025-12-23 21:08,78959
ASHOKLEY,2025-12-30,145.0,32.5,575000.0,0.04,3750000.0,2025-12-23 21:08,72855
ASHOKLEY,2025-12-30,146.0,30.0,255000.0,0.05,605000.0,2025-12-23 21:08,68392
ASHOKLEY,2025-12-30,147.0,30.29,425000.0,0.05,450000.0,2025-12-23 21:08,62923
ASHOKLEY,2025-12-30,148.0,28.09,1245000.0,0.07,890000.0,2025-12-23 21:08,58065
ASHOKLEY,2025-12-30,149.0,26.58,445000.0,0.07,715000.0,2025-12-23 21:08,55627
ASHOKLEY,2025-12-30,150.0,28.0,1930000.0,0.05,3890000.0,2025-12-23 21:08,50991
ASHOKLEY,2025-12-30,151.0,25.02,580000.0,0.06,360000.0,2025-12-23 21:08,51144
ASHOKLEY,2025-12-30,152.0,25.73,525000.0,0.09,545000.0,2025-12-23 21:08,47456
ASHOKLEY,2025-12-30,153.0,12.92,330000.0,0.1,720000.0,2025-12-23 21:08,43771
ASHOKLEY,2025-12-30,154.0,23.3,435000.0,0.07,530000.0,2025-12-23 21:08,39265
ASHOKLEY,2025-12-30,155.0,22.99,930000.0,0.07,3260000.0,2025-12-23 21:08,35446
ASHOKLEY,2025-12-30,156.0,21.15,635000.0,0.08,740000.0,2025-12-23 21:08,33151
ASHOKLEY,2025-12-30,157.0,20.6,1840000.0,0.08,3675000.0,2025-12-23 21:08,30215
ASHOKLEY,2025-12-30,158.0,18.13,1445000.0,0.09,1735000.0,2025-12-23 21:08,30255
ASHOKLEY,2025-12-30,159.0,18.7,425000.0,0.09,1105000.0,2025-12-23 21:08,29457
ASHOKLEY,2025-12-30,160.0,18.0,2185000.0,0.08,5265000.0,2025-12-23 21:08,26991
ASHOKLEY,2025-12-30,161.0,16.92,1275000.0,0.1,2150000.0,2025-12-23 21:08,28377
ASHOKLEY,2025-12-30,162.0,15.66,1290000.0,0.09,2765000.0,2025-12-23 21:08,28351
ASHOKLEY,2025-12-30,163.0,13.75,1420000.0,0.1,1255000.0,2025-12-23 21:08,28589
ASHOKLEY,2025-12-30,164.0,13.7,910000.0,0.11,1385000.0,2025-12-23 21:08,29039
ASHOKLEY,2025-12-30,165.0,12.85,2260000.0,0.11,5035000.0,2025-12-23 21:08,29011
ASHOKLEY,2025-12-30,166.0,12.01,800000.0,0.12,1245000.0,2025-12-23 21:08,31329
ASHOKLEY,2025-12-30,167.0,10.95,1060000.0,0.14,1320000.0,2025-12-23 21:08,31949
ASHOKLEY,2025-12-30,168.0,9.93,715000.0,0.16,1465000.0,2025-12-23 21:08,33003
ASHOKLEY,2025-12-30,169.0,9.05,715000.0,0.18,1780000.0,2025-12-23 21:08,33820
ASHOKLEY,2025-12-30,170.0,8.05,3215000.0,0.22,7795000.0,2025-12-23 21:08,34814
ASHOKLEY,2025-12-30,171.0,7.13,585000.0,0.24,1945000.0,2025-12-23 21:08,38711
ASHOKLEY,2025-12-30,172.0,6.15,1065000.0,0.32,2565000.0,2025-12-23 21:08,40815
ASHOKLEY,2025-12-30,173.0,5.25,620000.0,0.42,1660000.0,2025-12-23 21:08,43485
ASHOKLEY,2025-12-30,174.0,4.47,725000.0,0.56,800000.0,2025-12-23 21:08,46065
ASHOKLEY,2025-12-30,175.0,3.68,2725000.0,0.81,2850000.0,2025-12-23 21:08,48821
ASHOKLEY,2025-12-30,176.0,2.95,955000.0,1.11,1265000.0,2025-12-23 21:08,52628
ASHOKLEY,2025-12-30,177.0,2.39,2160000.0,1.55,2290000.0,2025-12-23 21:08,56025
ASHOKLEY,2025-12-30,178.0,1.86,2050000.0,2.02,600000.0,2025-12-23 21:08,59888
ASHOKLEY,2025-12-30,179.0,1.45,1080000.0,2.61,235000.0,2025-12-23 21:08,64115
ASHOKLEY,2025-12-30,180.0,1.1,5405000.0,3.27,915000.0,2025-12-23 21:08,68308
ASHOKLEY,2025-12-30,181.0,0.85,1340000.0,4.0,5000.0,2025-12-23 21:08,73333
ASHOKLEY,2025-12-30,182.0,0.62,2030000.0,4.77,75000.0,2025-12-23 21:08,78310
ASHOKLEY,2025-12-30,183.0,0.46,1160000.0,0.0,0.0,2025-12-23 21:08,83475
ASHOKLEY,2025-12-30,184.0,0.39,1295000.0,0.0,0.0,2025-12-23 21:08,88719
ASHOKLEY,2025-12-30,185.0,0.28,1685000.0,0.0,0.0,2025-12-23 21:08,94090
ASHOKLEY,2025-12-30,186.0,0.22,1730000.0,9.02,85000.0,2025-12-23 21:08,99626
ASHOKLEY,2025-12-30,187.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,105258
ASHOKLEY,2025-12-30,188.0,0.15,885000.0,0.0,0.0,2025-12-23 21:08,110929
ASHOKLEY,2025-12-30,189.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,116701
ASHOKLEY,2025-12-30,190.0,0.12,2695000.0,0.0,0.0,2025-12-23 21:08,122460
ASHOKLEY,2025-12-30,192.0,0.09,835000.0,0.0,0.0,2025-12-23 21:08,134549
ASHOKLEY,2025-12-30,194.0,0.07,380000.0,0.0,0.0,2025-12-23 21:08,146781
ASHOKLEY,2025-12-30,196.0,0.0,0.0,0.0,0.0,2025-12-23 21:08,159084
ASHOKLEY,2025-12-30,198.0,0.05,170000.0,0.0,0.0,2025-12-23 21:08,171384
ASIANPAINT,2025-12-30,2200.0,592.15,250.0,0.1,2750.0,2025-12-23 21:08,216790
ASIANPAINT,2025-12-30,2240.0,0.0,0.0,0.1,2500.0,2025-12-23 21:08,200236
ASIANPAINT,2025-12-30,2280.0,0.0,0.0,0.25,4250.0,2025-12-23 21:08,183677
ASIANPAINT,2025-12-30,2300.0,582.0,2000.0,0.0,0.0,2025-12-23 21:08,175406
ASIANPAINT,2025-12-30,2320.0,587.15,500.0,0.8,17250.0,2025-12-23 21:08,167255
ASIANPAINT,2025-12-30,2400.0,400.45,3000.0,0.45,42500.0,2025-12-23 21:08,134357
ASIANPAINT,2025-12-30,2440.0,0.0,0.0,0.5,7000.0,2025-12-23 21:08,118194
ASIANPAINT,2025-12-30,2460.0,0.0,0.0,0.45,12000.0,2025-12-23 21:08,110068
ASIANPAINT,2025-12-30,2480.0,0.0,0.0,0.3,10750.0,2025-12-23 21:08,101965
ASIANPAINT,2025-12-30,2500.0,306.0,26500.0,0.3,109750.0,2025-12-23 21:08,93883
ASIANPAINT,2025-12-30,2520.0,405.0,2750.0,0.3,36500.0,2025-12-23 21:08,86882
ASIANPAINT,2025-12-30,2540.0,267.85,1500.0,0.3,22750.0,2025-12-23 21:08,79263
ASIANPAINT,2025-12-30,2560.0,243.5,4000.0,0.25,26000.0,2025-12-23 21:08,71621
ASIANPAINT,2025-12-30,2580.0,218.8,750.0,0.3,33750.0,2025-12-23 21:08,64096
ASIANPAINT,2025-12-30,2600.0,204.4,54750.0,0.3,464250.0,2025-12-23 21:08,56559
ASIANPAINT,2025-12-30,2620.0,180.25,2500.0,0.25,368250.0,2025-12-23 21:08,51149
ASIANPAINT,2025-12-30,2640.0,161.0,4000.0,0.55,98750.0,2025-12-23 21:08,45412
ASIANPAINT,2025-12-30,2660.0,150.15,2750.0,0.9,83250.0,2025-12-23 21:08,39904
ASIANPAINT,2025-12-30,2680.0,130.6,14500.0,1.25,291750.0,2025-12-23 21:08,34542
ASIANPAINT,2025-12-30,2700.0,108.75,32750.0,1.8,214500.0,2025-12-23 21:08,29912
ASIANPAINT,2025-12-30,2720.0,86.5,11750.0,2.75,104250.0,2025-12-23 21:08,25941
ASIANPAINT,2025-12-30,2740.0,69.1,43750.0,4.25,120250.0,2025-12-23 21:08,21957
